tab 	measurements
citations	dir_csd	dir_dec	dir_inc	experiment	location	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sample	site	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	0.1	115.6	-18	ns071a1:LP-DIR-T	North Shore Volcanics	5.37e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns071a	ns071	ns071a1	u	SAN	0	0	0	90	473
This study	0.1	116.4	-17.9	ns071a1:LP-DIR-T	North Shore Volcanics	5.339e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns071a	ns071	ns071a1	u	SAN	0	0	0	90	573
This study	0.1	116	-19.7	ns071a1:LP-DIR-T	North Shore Volcanics	5.718e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns071a	ns071	ns071a1	u	SAN	0	0	0	90	673
This study	0.2	116.9	-20.5	ns071a1:LP-DIR-T	North Shore Volcanics	3.254e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns071a	ns071	ns071a1	u	SAN	0	0	0	90	773
This study	0.2	117.2	-15.8	ns071a1:LP-DIR-T	North Shore Volcanics	1.46e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns071a	ns071	ns071a1	u	SAN	0	0	0	90	823
This study	0.6	120.3	-13.9	ns071a1:LP-DIR-T	North Shore Volcanics	5.837e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns071a	ns071	ns071a1	u	SAN	0	0	0	90	873
This study	2	121.4	-38.3	ns071a1:LP-DIR-T	North Shore Volcanics	1.92e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns071a	ns071	ns071a1	u	SAN	0	0	0	90	923
This study	0.3	159.1	24.3	ns071c1:LP-DIR-T	North Shore Volcanics	1.221e-05	4	273	1	LT-T-Z : LP-DIR-T	g	ns071c	ns071	ns071c1	u	SAN	0	0	0	90	373
This study	0.2	156.4	39.2	ns071c1:LP-DIR-T	North Shore Volcanics	1.155e-05	4	273	2	LT-T-Z : LP-DIR-T	g	ns071c	ns071	ns071c1	u	SAN	0	0	0	90	473
This study	0.2	153	47.5	ns071c1:LP-DIR-T	North Shore Volcanics	1.065e-05	4	273	3	LT-T-Z : LP-DIR-T	g	ns071c	ns071	ns071c1	u	SAN	0	0	0	90	573
This study	0.2	147.4	53.7	ns071c1:LP-DIR-T	North Shore Volcanics	9.354e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns071c	ns071	ns071c1	u	SAN	0	0	0	90	673
This study	0.2	141.9	55.6	ns071c1:LP-DIR-T	North Shore Volcanics	6.483e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns071c	ns071	ns071c1	u	SAN	0	0	0	90	773
This study	0.6	142.5	58.3	ns071c1:LP-DIR-T	North Shore Volcanics	2.047e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns071c	ns071	ns071c1	u	SAN	0	0	0	90	823
This study	3.7	145.7	63.8	ns071c1:LP-DIR-T	North Shore Volcanics	2.624e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns071c	ns071	ns071c1	u	SAN	0	0	0	90	873
This study	0.5	106	55.7	ns071d2:LP-DIR-T	North Shore Volcanics	4.995e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns071d	ns071	ns071d2	u	SAN	0	0	0	90	373
This study	0.3	102.1	71.7	ns071d2:LP-DIR-T	North Shore Volcanics	6.43e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns071d	ns071	ns071d2	u	SAN	0	0	0	90	473
This study	0.3	73.3	72.2	ns071d2:LP-DIR-T	North Shore Volcanics	6.416e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns071d	ns071	ns071d2	u	SAN	0	0	0	90	573
This study	0.4	56.4	62.9	ns071d2:LP-DIR-T	North Shore Volcanics	5.049e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns071d	ns071	ns071d2	u	SAN	0	0	0	90	673
This study	0.4	55.2	67.5	ns071d2:LP-DIR-T	North Shore Volcanics	5.051e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns071d	ns071	ns071d2	u	SAN	0	0	0	90	723
This study	0.4	54.9	66.8	ns071d2:LP-DIR-T	North Shore Volcanics	4.088e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns071d	ns071	ns071d2	u	SAN	0	0	0	90	773
This study	1.3	48.2	70.1	ns071d2:LP-DIR-T	North Shore Volcanics	1.039e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns071d	ns071	ns071d2	u	SAN	0	0	0	90	823
This study	6.2	169.3	86.8	ns071d2:LP-DIR-T	North Shore Volcanics	1.827e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns071d	ns071	ns071d2	u	SAN	0	0	0	90	873
This study	0.1	156.3	1.3	ns071e1:LP-DIR-T	North Shore Volcanics	9.254e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns071e	ns071	ns071e1	u	SAN	0	0	0	90	373
This study	0.3	141	11.9	ns071e1:LP-DIR-T	North Shore Volcanics	6.117e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns071e	ns071	ns071e1	u	SAN	0	0	0	90	473
This study	0.3	133.7	13.6	ns071e1:LP-DIR-T	North Shore Volcanics	4.988e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns071e	ns071	ns071e1	u	SAN	0	0	0	90	573
This study	0.3	127.2	12.6	ns071e1:LP-DIR-T	North Shore Volcanics	3.471e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns071e	ns071	ns071e1	u	SAN	0	0	0	90	673
This study	0.3	126	12.1	ns071e1:LP-DIR-T	North Shore Volcanics	2.98e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns071e	ns071	ns071e1	u	SAN	0	0	0	90	723
This study	0.4	124.9	12.3	ns071e1:LP-DIR-T	North Shore Volcanics	2.302e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns071e	ns071	ns071e1	u	SAN	0	0	0	90	773
This study	0.7	124.3	13.4	ns071e1:LP-DIR-T	North Shore Volcanics	9.493e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns071e	ns071	ns071e1	u	SAN	0	0	0	90	823
This study	3.6	118.2	7.2	ns071e1:LP-DIR-T	North Shore Volcanics	1.939e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns071e	ns071	ns071e1	u	SAN	0	0	0	90	873
This study	0.2	145.3	49.8	ns072c1:LP-DIR-T	North Shore Volcanics	8.65e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns072c	ns072	ns072c1	u	SAN	0	0	0	90	373
This study	0.3	139	62.3	ns072c1:LP-DIR-T	North Shore Volcanics	6.244e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns072c	ns072	ns072c1	u	SAN	0	0	0	90	473
This study	0.3	124.9	70.8	ns072c1:LP-DIR-T	North Shore Volcanics	4.991e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns072c	ns072	ns072c1	u	SAN	0	0	0	90	573
This study	0.3	107.8	75.7	ns072c1:LP-DIR-T	North Shore Volcanics	4.031e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns072c	ns072	ns072c1	u	SAN	0	0	0	90	673
This study	0.1	52.2	66.2	ns072d1:LP-DIR-T	North Shore Volcanics	7.573e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns072d	ns072	ns072d1	u	SAN	0	0	0	90	373
This study	0.1	47.1	65.8	ns072d1:LP-DIR-T	North Shore Volcanics	7.352e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns072d	ns072	ns072d1	u	SAN	0	0	0	90	473
This study	0.2	42.1	64.9	ns072d1:LP-DIR-T	North Shore Volcanics	6.483e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns072d	ns072	ns072d1	u	SAN	0	0	0	90	573
This study	0.2	39.5	64.1	ns072d1:LP-DIR-T	North Shore Volcanics	5.372e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns072d	ns072	ns072d1	u	SAN	0	0	0	90	673
This study	0.2	37.3	63.9	ns072d1:LP-DIR-T	North Shore Volcanics	4.88e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns072d	ns072	ns072d1	u	SAN	0	0	0	90	723
This study	0.2	34.7	63.9	ns072d1:LP-DIR-T	North Shore Volcanics	4.034e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns072d	ns072	ns072d1	u	SAN	0	0	0	90	773
This study	0.2	33.4	64.2	ns072d1:LP-DIR-T	North Shore Volcanics	2.587e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns072d	ns072	ns072d1	u	SAN	0	0	0	90	823
This study	0.5	28.8	63.3	ns072d1:LP-DIR-T	North Shore Volcanics	7.149e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns072d	ns072	ns072d1	u	SAN	0	0	0	90	873
This study	1	24.3	69.2	ns072d1:LP-DIR-T	North Shore Volcanics	4.14e-07	4	273	9	LT-T-Z : LP-DIR-T	g	ns072d	ns072	ns072d1	u	SAN	0	0	0	90	923
This study	0.3	152	62.6	ns072e1:LP-DIR-T	North Shore Volcanics	6.508e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns072e	ns072	ns072e1	u	SAN	0	0	0	90	373
This study	0.3	142.6	79.2	ns072e1:LP-DIR-T	North Shore Volcanics	4.883e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns072e	ns072	ns072e1	u	SAN	0	0	0	90	473
This study	0.4	103.8	84.4	ns072e1:LP-DIR-T	North Shore Volcanics	4.259e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns072e	ns072	ns072e1	u	SAN	0	0	0	90	573
This study	0.4	29.1	85.3	ns072e1:LP-DIR-T	North Shore Volcanics	3.639e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns072e	ns072	ns072e1	u	SAN	0	0	0	90	673
This study	0.2	134.9	2.8	ns073a1:LP-DIR-T	North Shore Volcanics	2.525e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns073a	ns073	ns073a1	u	SAN	0	0	0	90	373
This study	0.2	123.9	2.2	ns073a1:LP-DIR-T	North Shore Volcanics	2.242e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns073a	ns073	ns073a1	u	SAN	0	0	0	90	473
This study	0.2	118.1	1.4	ns073a1:LP-DIR-T	North Shore Volcanics	2.038e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns073a	ns073	ns073a1	u	SAN	0	0	0	90	573
This study	0.2	117.8	1.2	ns073a1:LP-DIR-T	North Shore Volcanics	1.878e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns073a	ns073	ns073a1	u	SAN	0	0	0	90	673
This study	0.2	116.6	1.2	ns073a1:LP-DIR-T	North Shore Volcanics	1.324e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns073a	ns073	ns073a1	u	SAN	0	0	0	90	773
This study	0.2	118.3	0.7	ns073a1:LP-DIR-T	North Shore Volcanics	9.638e-07	4	273	6	LT-T-Z : LP-DIR-T	g	ns073a	ns073	ns073a1	u	SAN	0	0	0	90	823
This study	0.4	120.1	1.6	ns073a1:LP-DIR-T	North Shore Volcanics	6.498e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns073a	ns073	ns073a1	u	SAN	0	0	0	90	873
This study	0.9	124.3	-3.7	ns073a1:LP-DIR-T	North Shore Volcanics	2.451e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns073a	ns073	ns073a1	u	SAN	0	0	0	90	923
This study	2.6	119	6.8	ns073a1:LP-DIR-T	North Shore Volcanics	8.821e-08	4	273	9	LT-T-Z : LP-DIR-T	g	ns073a	ns073	ns073a1	u	SAN	0	0	0	90	948
This study	0.2	33.2	63.9	ns073c1:LP-DIR-T	North Shore Volcanics	8.009e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns073c	ns073	ns073c1	u	SAN	0	0	0	90	373
This study	0.2	19.4	52	ns073c1:LP-DIR-T	North Shore Volcanics	6.627e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns073c	ns073	ns073c1	u	SAN	0	0	0	90	473
This study	0.2	17.1	48.4	ns073c1:LP-DIR-T	North Shore Volcanics	5.915e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns073c	ns073	ns073c1	u	SAN	0	0	0	90	573
This study	0.2	15.1	43.9	ns073c1:LP-DIR-T	North Shore Volcanics	4.446e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns073c	ns073	ns073c1	u	SAN	0	0	0	90	673
This study	0.2	14.3	42.1	ns073c1:LP-DIR-T	North Shore Volcanics	3.276e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns073c	ns073	ns073c1	u	SAN	0	0	0	90	773
This study	0.2	13.7	42.1	ns073c1:LP-DIR-T	North Shore Volcanics	2.251e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns073c	ns073	ns073c1	u	SAN	0	0	0	90	823
This study	0.4	13.8	36.8	ns073c1:LP-DIR-T	North Shore Volcanics	7.938e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns073c	ns073	ns073c1	u	SAN	0	0	0	90	873
This study	1.1	15.9	38	ns073c1:LP-DIR-T	North Shore Volcanics	3.153e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns073c	ns073	ns073c1	u	SAN	0	0	0	90	923
This study	0.1	36.2	68.6	ns073d2:LP-DIR-T	North Shore Volcanics	7.998e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns073d	ns073	ns073d2	u	SAN	0	0	0	90	373
This study	0.2	16.7	51.8	ns073d2:LP-DIR-T	North Shore Volcanics	5.548e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns073d	ns073	ns073d2	u	SAN	0	0	0	90	473
This study	0.2	13.6	45.8	ns073d2:LP-DIR-T	North Shore Volcanics	4.215e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns073d	ns073	ns073d2	u	SAN	0	0	0	90	573
This study	0.2	12.1	39	ns073d2:LP-DIR-T	North Shore Volcanics	2.772e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns073d	ns073	ns073d2	u	SAN	0	0	0	90	673
This study	0.2	10.8	38.4	ns073d2:LP-DIR-T	North Shore Volcanics	2.524e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns073d	ns073	ns073d2	u	SAN	0	0	0	90	723
This study	0.2	12.7	37.7	ns073d2:LP-DIR-T	North Shore Volcanics	2.187e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns073d	ns073	ns073d2	u	SAN	0	0	0	90	773
This study	0.3	14.1	36	ns073d2:LP-DIR-T	North Shore Volcanics	1.478e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns073d	ns073	ns073d2	u	SAN	0	0	0	90	823
This study	0.5	16.1	30.3	ns073d2:LP-DIR-T	North Shore Volcanics	6.436e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns073d	ns073	ns073d2	u	SAN	0	0	0	90	873
This study	1.1	17.3	34.9	ns073d2:LP-DIR-T	North Shore Volcanics	3.339e-07	4	273	9	LT-T-Z : LP-DIR-T	g	ns073d	ns073	ns073d2	u	SAN	0	0	0	90	923
This study	0.2	342.2	36.3	ns073e1:LP-DIR-T	North Shore Volcanics	1.497e-05	4	273	1	LT-T-Z : LP-DIR-T	g	ns073e	ns073	ns073e1	u	SAN	0	0	0	90	373
This study	0.2	341.5	34.4	ns073e1:LP-DIR-T	North Shore Volcanics	1.485e-05	4	273	2	LT-T-Z : LP-DIR-T	g	ns073e	ns073	ns073e1	u	SAN	0	0	0	90	473
This study	0.2	343	33.5	ns073e1:LP-DIR-T	North Shore Volcanics	1.412e-05	4	273	3	LT-T-Z : LP-DIR-T	g	ns073e	ns073	ns073e1	u	SAN	0	0	0	90	573
This study	0.2	343.2	31.9	ns073e1:LP-DIR-T	North Shore Volcanics	1.185e-05	4	273	4	LT-T-Z : LP-DIR-T	g	ns073e	ns073	ns073e1	u	SAN	0	0	0	90	673
This study	0.2	343.7	31.6	ns073e1:LP-DIR-T	North Shore Volcanics	1.106e-05	4	273	5	LT-T-Z : LP-DIR-T	g	ns073e	ns073	ns073e1	u	SAN	0	0	0	90	723
This study	0.2	343.3	31.3	ns073e1:LP-DIR-T	North Shore Volcanics	1.001e-05	4	273	6	LT-T-Z : LP-DIR-T	g	ns073e	ns073	ns073e1	u	SAN	0	0	0	90	773
This study	0.2	343.8	30.9	ns073e1:LP-DIR-T	North Shore Volcanics	7.578e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns073e	ns073	ns073e1	u	SAN	0	0	0	90	823
This study	0.3	343.8	31.1	ns073e1:LP-DIR-T	North Shore Volcanics	1.926e-06	4	273	8	LT-T-Z : LP-DIR-T	g	ns073e	ns073	ns073e1	u	SAN	0	0	0	90	873
This study	0.6	345.1	32.5	ns073e1:LP-DIR-T	North Shore Volcanics	7.568e-07	4	273	9	LT-T-Z : LP-DIR-T	g	ns073e	ns073	ns073e1	u	SAN	0	0	0	90	923
This study	0.1	113.1	23.4	ns074a1:LP-DIR-T	North Shore Volcanics	2.706e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns074a	ns074	ns074a1	u	SAN	0	0	0	90	373
This study	0.2	103.3	28.1	ns074a1:LP-DIR-T	North Shore Volcanics	2.079e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns074a	ns074	ns074a1	u	SAN	0	0	0	90	473
This study	0.2	102.5	29.1	ns074a1:LP-DIR-T	North Shore Volcanics	1.551e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns074a	ns074	ns074a1	u	SAN	0	0	0	90	573
This study	0.2	99.6	31.8	ns074a1:LP-DIR-T	North Shore Volcanics	9.18e-07	4	273	4	LT-T-Z : LP-DIR-T	g	ns074a	ns074	ns074a1	u	SAN	0	0	0	90	673
This study	0.3	94	33.5	ns074a1:LP-DIR-T	North Shore Volcanics	6.24e-07	4	273	5	LT-T-Z : LP-DIR-T	g	ns074a	ns074	ns074a1	u	SAN	0	0	0	90	773
This study	0.3	95.5	33.3	ns074a1:LP-DIR-T	North Shore Volcanics	4.09e-07	4	273	6	LT-T-Z : LP-DIR-T	g	ns074a	ns074	ns074a1	u	SAN	0	0	0	90	823
This study	0.9	63.3	39.5	ns074a1:LP-DIR-T	North Shore Volcanics	1.671e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns074a	ns074	ns074a1	u	SAN	0	0	0	90	873
This study	3.8	37.3	21.2	ns074a1:LP-DIR-T	North Shore Volcanics	6.67e-08	4	273	8	LT-T-Z : LP-DIR-T	g	ns074a	ns074	ns074a1	u	SAN	0	0	0	90	923
This study	0.1	158.8	69.1	ns074c2:LP-DIR-T	North Shore Volcanics	1.062e-05	4	273	1	LT-T-Z : LP-DIR-T	g	ns074c	ns074	ns074c2	u	SAN	0	0	0	90	373
This study	0.2	168.3	78.2	ns074c2:LP-DIR-T	North Shore Volcanics	4.349e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns074c	ns074	ns074c2	u	SAN	0	0	0	90	473
This study	0.2	181.8	83.8	ns074c2:LP-DIR-T	North Shore Volcanics	3.055e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns074c	ns074	ns074c2	u	SAN	0	0	0	90	573
This study	0.3	311.2	83.7	ns074c2:LP-DIR-T	North Shore Volcanics	1.187e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns074c	ns074	ns074c2	u	SAN	0	0	0	90	673
This study	0.4	329.8	76.5	ns074c2:LP-DIR-T	North Shore Volcanics	7.079e-07	4	273	5	LT-T-Z : LP-DIR-T	g	ns074c	ns074	ns074c2	u	SAN	0	0	0	90	773
This study	0.4	325	74.4	ns074c2:LP-DIR-T	North Shore Volcanics	5.632e-07	4	273	6	LT-T-Z : LP-DIR-T	g	ns074c	ns074	ns074c2	u	SAN	0	0	0	90	823
This study	1.4	317.2	68.6	ns074c2:LP-DIR-T	North Shore Volcanics	1.65e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns074c	ns074	ns074c2	u	SAN	0	0	0	90	873
This study	0.1	158.7	70.7	ns074d1:LP-DIR-T	North Shore Volcanics	1.019e-05	4	273	1	LT-T-Z : LP-DIR-T	g	ns074d	ns074	ns074d1	u	SAN	0	0	0	90	373
This study	0.2	154.8	84.1	ns074d1:LP-DIR-T	North Shore Volcanics	3.455e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns074d	ns074	ns074d1	u	SAN	0	0	0	90	473
This study	0.2	35.5	89.2	ns074d1:LP-DIR-T	North Shore Volcanics	2.538e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns074d	ns074	ns074d1	u	SAN	0	0	0	90	573
This study	0.3	343.8	77.2	ns074d1:LP-DIR-T	North Shore Volcanics	1.082e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns074d	ns074	ns074d1	u	SAN	0	0	0	90	673
This study	0.3	343.7	75	ns074d1:LP-DIR-T	North Shore Volcanics	8.272e-07	4	273	5	LT-T-Z : LP-DIR-T	g	ns074d	ns074	ns074d1	u	SAN	0	0	0	90	723
This study	0.3	343.2	73.1	ns074d1:LP-DIR-T	North Shore Volcanics	7.057e-07	4	273	6	LT-T-Z : LP-DIR-T	g	ns074d	ns074	ns074d1	u	SAN	0	0	0	90	773
This study	0.4	342.6	70.7	ns074d1:LP-DIR-T	North Shore Volcanics	5.503e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns074d	ns074	ns074d1	u	SAN	0	0	0	90	823
This study	1.2	329.4	67.5	ns074d1:LP-DIR-T	North Shore Volcanics	1.772e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns074d	ns074	ns074d1	u	SAN	0	0	0	90	873
This study	0.1	135.8	60.5	ns074e2:LP-DIR-T	North Shore Volcanics	1.518e-05	4	273	1	LT-T-Z : LP-DIR-T	g	ns074e	ns074	ns074e2	u	SAN	0	0	0	90	373
This study	0.2	109.8	65.2	ns074e2:LP-DIR-T	North Shore Volcanics	5.431e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns074e	ns074	ns074e2	u	SAN	0	0	0	90	473
This study	0.2	90.1	63.7	ns074e2:LP-DIR-T	North Shore Volcanics	3.439e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns074e	ns074	ns074e2	u	SAN	0	0	0	90	573
This study	0.3	69.5	58.9	ns074e2:LP-DIR-T	North Shore Volcanics	1.547e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns074e	ns074	ns074e2	u	SAN	0	0	0	90	673
This study	0.4	65.6	56.4	ns074e2:LP-DIR-T	North Shore Volcanics	1.276e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns074e	ns074	ns074e2	u	SAN	0	0	0	90	723
This study	0.4	62.4	53.5	ns074e2:LP-DIR-T	North Shore Volcanics	1.044e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns074e	ns074	ns074e2	u	SAN	0	0	0	90	773
This study	0.6	56	52.4	ns074e2:LP-DIR-T	North Shore Volcanics	7.418e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns074e	ns074	ns074e2	u	SAN	0	0	0	90	823
This study	0.3	34.6	77.2	ns075c2:LP-DIR-T	North Shore Volcanics	6.676e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns075c	ns075	ns075c2	u	SAN	0	0	0	90	373
This study	0.4	7.2	76	ns075c2:LP-DIR-T	North Shore Volcanics	6.281e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns075c	ns075	ns075c2	u	SAN	0	0	0	90	473
This study	0.4	353.9	68.2	ns075c2:LP-DIR-T	North Shore Volcanics	5.801e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns075c	ns075	ns075c2	u	SAN	0	0	0	90	573
This study	0.4	351.1	61.9	ns075c2:LP-DIR-T	North Shore Volcanics	4.894e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns075c	ns075	ns075c2	u	SAN	0	0	0	90	673
This study	0.4	354.6	56.9	ns075c2:LP-DIR-T	North Shore Volcanics	3.8e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns075c	ns075	ns075c2	u	SAN	0	0	0	90	773
This study	0.9	355	53.7	ns075c2:LP-DIR-T	North Shore Volcanics	1.523e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns075c	ns075	ns075c2	u	SAN	0	0	0	90	823
This study	5.5	357	52.5	ns075c2:LP-DIR-T	North Shore Volcanics	2.03e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns075c	ns075	ns075c2	u	SAN	0	0	0	90	873
This study	0.4	65.5	70.1	ns075d2:LP-DIR-T	North Shore Volcanics	4.821e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns075d	ns075	ns075d2	u	SAN	0	0	0	90	373
This study	0.4	39.1	68	ns075d2:LP-DIR-T	North Shore Volcanics	5.054e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns075d	ns075	ns075d2	u	SAN	0	0	0	90	473
This study	0.4	31.2	64.7	ns075d2:LP-DIR-T	North Shore Volcanics	4.927e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns075d	ns075	ns075d2	u	SAN	0	0	0	90	573
This study	0.6	23.8	56.4	ns075d2:LP-DIR-T	North Shore Volcanics	3.811e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns075d	ns075	ns075d2	u	SAN	0	0	0	90	673
This study	0.5	22.7	57.3	ns075d2:LP-DIR-T	North Shore Volcanics	3.745e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns075d	ns075	ns075d2	u	SAN	0	0	0	90	723
This study	0.5	30.7	55.8	ns075d2:LP-DIR-T	North Shore Volcanics	3.415e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns075d	ns075	ns075d2	u	SAN	0	0	0	90	773
This study	1.5	25.4	48	ns075d2:LP-DIR-T	North Shore Volcanics	9.591e-07	4	273	7	LT-T-Z : LP-DIR-T	g	ns075d	ns075	ns075d2	u	SAN	0	0	0	90	823
This study	9.3	13.5	57.6	ns075d2:LP-DIR-T	North Shore Volcanics	1.457e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns075d	ns075	ns075d2	u	SAN	0	0	0	90	873
This study	0.3	131.7	41.8	ns075f1:LP-DIR-T	North Shore Volcanics	6.554e-06	4	273	1	LT-T-Z : LP-DIR-T	g	ns075f	ns075	ns075f1	u	SAN	0	0	0	90	373
This study	0.3	118.5	53	ns075f1:LP-DIR-T	North Shore Volcanics	5.668e-06	4	273	2	LT-T-Z : LP-DIR-T	g	ns075f	ns075	ns075f1	u	SAN	0	0	0	90	473
This study	0.4	105.1	56.9	ns075f1:LP-DIR-T	North Shore Volcanics	4.9e-06	4	273	3	LT-T-Z : LP-DIR-T	g	ns075f	ns075	ns075f1	u	SAN	0	0	0	90	573
This study	0.4	87.8	57.8	ns075f1:LP-DIR-T	North Shore Volcanics	4.038e-06	4	273	4	LT-T-Z : LP-DIR-T	g	ns075f	ns075	ns075f1	u	SAN	0	0	0	90	673
This study	0.4	83.3	57.1	ns075f1:LP-DIR-T	North Shore Volcanics	3.534e-06	4	273	5	LT-T-Z : LP-DIR-T	g	ns075f	ns075	ns075f1	u	SAN	0	0	0	90	723
This study	0.5	79.9	56.4	ns075f1:LP-DIR-T	North Shore Volcanics	2.947e-06	4	273	6	LT-T-Z : LP-DIR-T	g	ns075f	ns075	ns075f1	u	SAN	0	0	0	90	773
This study	1.2	77.1	55.4	ns075f1:LP-DIR-T	North Shore Volcanics	1.055e-06	4	273	7	LT-T-Z : LP-DIR-T	g	ns075f	ns075	ns075f1	u	SAN	0	0	0	90	823
This study	5.4	73.8	33.9	ns075f1:LP-DIR-T	North Shore Volcanics	2.042e-07	4	273	8	LT-T-Z : LP-DIR-T	g	ns075f	ns075	ns075f1	u	SAN	0	0	0	90	873
