pole_name,citations,location,site,lat,lon,age,age_high,age_low,age_unit,age_uncertainty,dir_dec,dir_inc,dir_k,dir_f,dir_alpha95,dir_r,dir_tilt_correction,dir_polarity,dir_n_specimens,dir_n_samples,vgp_lat,vgp_lon,vgp_lat_rev,vgp_lon_rev,vgp_dm,vgp_dp,geologic_classes,lithologies,geologic_types,age_model,height_type,height,height_upper,height_lower,paleolatitude,Plon,Plat
Mamainse upper normal,"Swanson-Hysell et al., 2014",Mamainse Point,MP306(102.1 to 108.4),47.0428,275.2178,1094.0,1100.0,1090.0,Ma,uniform,280.9,7.2,44.0,1.0,7.9,,100,n,,8,10.063475517154206,179.67176261124553,-10.063475517154206,359.6717626112455,,,Extrusive:Igneous,Basalt,Lava Flow,Mamainse Point Volcanics,exact,3734,,,3.6142685005234547,179.67176261124553,10.063475517154206
Grand Portage Basalts,"Books, 1968",Grand Portage,K30,47.9,270.3,1106.0,1108.0,1105.28,Ma,uniform,113.6,-63.3,55.2,1.0,12.5,,100,r,,4,-45.51710492219753,22.257717224840235,45.51710492219753,202.25771722484023,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,996.0313918406356,,,-44.831611599698995,202.25771722484023,45.51710492219753
Grand Portage Basalts,"Books, 1968",Grand Portage,K31,47.9,270.3,1106.0,1108.0,1105.28,Ma,uniform,116.6,-62.8,393.1,1.0,4.6,,100,r,,4,-47.10154529998602,19.99287532269699,47.10154529998602,199.992875322697,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,996.0313918406356,,,-44.212873848617846,199.992875322697,47.10154529998602
Grand Portage Basalts,"Books, 1968",Grand Portage,K33,47.9,270.3,1106.0,1108.0,1105.28,Ma,uniform,105.5,-55.6,42.4,1.0,11.9,,100,r,,5,-35.609674856647,17.118802238756587,35.609674856647,197.1188022387566,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,996.0313918406356,,,-36.138099145920435,197.1188022387566,35.609674856647
Grand Portage Basalts,"Books, 1968",Grand Portage,K34,47.9,270.3,1106.0,1108.0,1105.28,Ma,uniform,116.5,-55.3,44.0,1.0,14.0,,100,r,,4,-42.60126314884239,10.004203093458159,42.60126314884239,190.00420309345816,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,996.0313918406356,,,-35.8327379675501,190.00420309345816,42.60126314884239
Grand Portage Basalts,"Books, 1968",Grand Portage,K35,47.9,270.3,1106.0,1108.0,1105.28,Ma,uniform,128.1,-66.7,323.5,1.0,4.3,,100,r,,5,-56.321067821667455,22.461832636643408,56.321067821667455,202.4618326366434,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,996.0313918406356,,,-49.260492668116356,202.4618326366434,56.321067821667455
Grand Portage Basalts,"Books, 1968",Grand Portage,K36,47.9,270.3,1106.0,1108.0,1105.28,Ma,uniform,117.9,-54.6,85.2,1.0,8.3,,100,r,,5,-43.119308114046355,8.318637787431783,43.119308114046355,188.31863778743178,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,996.0313918406356,,,-35.12900594510211,188.31863778743178,43.119308114046355
Grand Portage Basalts,"Books, 1968",Grand Portage,K37,47.9,270.3,1106.0,1108.0,1105.28,Ma,uniform,114.7,-64.3,542.8,1.0,3.3,,100,r,,5,-46.79030935764605,23.344642632028524,46.79030935764605,203.34464263202852,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,996.0313918406356,,,-46.093649680002336,203.34464263202852,46.79030935764605
Grand Portage Basalts,"Books, 1968",Grand Portage,K38,47.9,270.3,1106.0,1108.0,1105.28,Ma,uniform,96.6,-49.9,32.3,1.0,12.7,,100,r,,5,-26.42804986638437,17.77842397811594,26.42804986638437,197.77842397811594,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,996.0313918406356,,,-30.700531159989076,197.77842397811594,26.42804986638437
Grand Portage Basalts,"Books, 1968",Grand Portage,K39,47.9,270.3,1106.0,1108.0,1105.28,Ma,uniform,127.1,-64.9,235.8,1.0,5.0,,100,r,,5,-54.8811730636619,18.875565240238075,54.8811730636619,198.87556524023807,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,996.0313918406356,,,-46.86687467742401,198.87556524023807,54.8811730636619
Grand Portage Basalts,"Books, 1968",Grand Portage,K40,47.9,270.3,1106.0,1108.0,1105.28,Ma,uniform,124.4,-59.2,188.6,1.0,5.6,,100,r,,5,-50.08717034088172,10.141250217323204,50.08717034088172,190.1412502173232,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,996.0313918406356,,,-39.98850493809767,190.1412502173232,50.08717034088172
Grand Portage Basalts,"Books, 1968",Grand Portage,K42,47.9,270.3,1106.0,1108.0,1105.28,Ma,uniform,76.2,-71.9,255.0,1.0,4.8,,100,r,,5,-32.24566675101933,51.377481253066264,32.24566675101933,231.37748125306626,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,996.0313918406356,,,-56.8273242320542,231.37748125306626,32.24566675101933
Grand Portage Basalts,"Tauxe and Kodama, 2009",North Shore Volcanics,ns024,47.92843,270.27459,1106.0,1108.0,1105.28,Ma,uniform,120.2,-75.5,467.0,1.0,4.3,3.9936,100,r,,4,-54.5064988899699,47.12755451293515,54.5064988899699,227.12755451293515,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,436.6240712665546,,,-62.65040495455652,227.12755451293515,54.5064988899699
Grand Portage Basalts,"Tauxe and Kodama, 2009",North Shore Volcanics,ns026,47.91243,270.24872,1106.0,1108.0,1105.28,Ma,uniform,126.2,-62.1,518.8,1.0,3.4,4.9923,100,r,,5,-52.87682810347347,13.810512347856559,52.87682810347347,193.81051234785656,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,478.98943480670295,,,-43.36012872497427,193.81051234785656,52.87682810347347
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS227,47.79860756,269.89483978,1095.0,1098.0,1092.0,Ma,uniform,296.1,43.6,64.10431625912184,1.0,5.217251992994515,,100,n,,5,35.82320388009457,179.50834906017667,-35.82320388009457,359.50834906017667,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,4750.050342950422,,,25.461154037720945,179.50834906017667,35.82320388009457
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS229,47.79577622,269.86670626,1095.0,1098.0,1092.0,Ma,uniform,298.4,46.9,64.10431625912184,1.0,5.217251992994515,,100,n,,3,39.11629044762702,180.2976478171316,-39.11629044762702,0.2976478171316046,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,4797.978257756633,,,28.11610946809451,180.2976478171316,39.11629044762702
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS378,47.80570607,269.90729559,1095.0,1098.0,1092.0,Ma,uniform,290.6,47.9,64.10431625912184,1.0,5.217251992994515,,100,n,,5,34.43554321486545,186.66959342308468,-34.43554321486545,6.669593423084677,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,4594.083443618633,,,28.958429631515283,186.66959342308468,34.43554321486545
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS269,47.822107,269.9387137,1095.0,1098.0,1092.0,Ma,uniform,264.5,38.2,64.10431625912184,1.0,5.217251992994515,,100,n,,3,12.207170695804761,198.55026820387735,-12.207170695804761,18.55026820387735,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,4177.48261921033,,,21.477712774675975,198.55026820387735,12.207170695804761
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS226,47.77600067,269.79852415,1095.0,1098.0,1092.0,Ma,uniform,295.5,25.7,64.10431625912184,1.0,5.217251992994515,,100,n,,3,27.0351407773165,169.92539801337637,-27.0351407773165,349.92539801337637,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,6238.916124486936,,,13.530061902212879,169.92539801337637,27.0351407773165
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS375,47.78890296,269.82676134999997,1095.0,1098.0,1092.0,Ma,uniform,287.9,53.8,64.10431625912184,1.0,5.217251992994515,,100,n,,5,36.03797309000769,193.49083716059516,-36.03797309000769,13.490837160595163,,,Extrusive:Igneous,Rhyolite,Lava Flow,North Shore Volcanic Group NE,exact,5952.287824153973,,,34.339458319527466,193.49083716059516,36.03797309000769
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS362,47.76702215,269.73262049,1095.0,1098.0,1092.0,Ma,uniform,292.9,43.5,64.10431625912184,1.0,5.217251992994515,,100,n,,5,33.621010464450166,181.6480653266172,-33.621010464450166,1.6480653266171998,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,6790.733888230259,,,25.38351092505711,181.6480653266172,33.621010464450166
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS365,47.76532723,269.66539717,1095.0,1098.0,1092.0,Ma,uniform,285.2,38.7,64.10431625912184,1.0,5.217251992994515,,100,n,,4,26.034727074624165,184.11710139967943,-26.034727074624165,4.117101399679427,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,6876.783973159408,,,21.829831207630285,184.11710139967943,26.034727074624165
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS265,47.73256813,269.56395807,1095.0,1098.0,1092.0,Ma,uniform,286.0,47.2,64.10431625912184,1.0,5.217251992994515,,100,n,,3,30.9788864678755,188.9671732562905,-30.9788864678755,8.967173256290494,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,7918.582591480626,,,28.366867407560544,188.9671732562905,30.9788864678755
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS367,47.73453979,269.57498364,1095.0,1098.0,1092.0,Ma,uniform,285.5,56.0,64.10431625912184,1.0,5.217251992994515,,100,n,,5,35.80920155495589,196.91057388728643,-35.80920155495589,16.910573887286432,,,Extrusive:Igneous,Andesite,Lava Flow,North Shore Volcanic Group NE,exact,7908.393411198275,,,36.54881863016425,196.91057388728643,35.80920155495589
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS370,47.60965688,269.22775497,1095.0,1098.0,1092.0,Ma,uniform,285.0,54.2,64.10431625912184,1.0,5.217251992994515,,100,n,,5,34.34636562158243,195.18690610086577,-34.34636562158243,15.18690610086577,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,7882.302201223856,,,34.73229647952754,195.18690610086577,34.34636562158243
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS371,47.61006809,269.22755225000003,1095.0,1098.0,1092.0,Ma,uniform,285.2,41.6,64.10431625912184,1.0,5.217251992994515,,100,n,,4,27.466210342101398,185.47442344589453,-27.466210342101398,5.47442344589453,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,7870.501067257671,,,23.937429078922253,185.47442344589453,27.466210342101398
North Shore Volcanic Group (upper NE sequence),"Books, 1972",North Shore Volcanic Group:Minnesota,NS372,47.61075345,269.22674137,1095.0,1098.0,1092.0,Ma,uniform,288.8,43.3,64.10431625912184,1.0,5.217251992994515,,100,n,,4,30.75337973013572,184.0350316496614,-30.75337973013572,4.035031649661391,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,7858.0993083259555,,,25.228695900771566,184.0350316496614,30.75337973013572
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns005,47.72542,269.55701,1095.0,1098.0,1092.0,Ma,uniform,299.8,37.6,298.6,1.0,5.3,3.99,100,n,,4,35.30014595743047,172.41660321842073,-35.30014595743047,352.41660321842073,,,Extrusive:Igneous,Andesite,Lava Flow,North Shore Volcanic Group NE,exact,8160.563619380631,,,21.059292141266262,172.41660321842073,35.30014595743047
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns002,47.73415,269.57081,1095.0,1098.0,1092.0,Ma,uniform,283.5,38.7,192.0,1.0,6.6,3.9844,100,n,,4,24.893430631517944,185.24766022838477,-24.893430631517944,5.247660228384774,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,7909.985270843718,,,21.829831207630285,185.24766022838477,24.893430631517944
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns003,47.7371,269.58863,1095.0,1098.0,1092.0,Ma,uniform,286.6,48.2,232.9,1.0,8.1,2.9914,100,n,,3,31.93183526766764,189.338367163331,-31.93183526766764,9.338367163330986,,,Extrusive:Igneous,Andesite,Lava Flow,North Shore Volcanic Group NE,exact,7858.414384787443,,,29.214774603678134,189.338367163331,31.93183526766764
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns003,47.7371,269.58863,1095.0,1098.0,1092.0,Ma,uniform,286.9,47.9,412.9,1.0,3.8,4.9903,100,n,,5,31.963891171362796,188.90790324449594,-31.963891171362796,8.907903244495941,,,Extrusive:Igneous,Andesite,Lava Flow,North Shore Volcanic Group NE,exact,7858.414384787443,,,28.958429631515283,188.90790324449594,31.963891171362796
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns004,47.73275,269.56367,1095.0,1098.0,1092.0,Ma,uniform,290.0,47.8,186.1,1.0,5.6,4.9785,100,n,,5,33.971337488793324,186.70787677016682,-33.971337488793324,6.70787677016682,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,7919.065259071085,,,28.873360153806193,186.70787677016682,33.971337488793324
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns032,47.73193,269.55709,1095.0,1098.0,1092.0,Ma,uniform,286.0,39.7,284.8,1.0,4.5,4.986,100,n,,5,27.06088376357265,184.03194198544378,-27.06088376357265,4.03194198544378,,,Extrusive:Igneous,Andesite,Lava Flow,North Shore Volcanic Group NE,exact,7976.708963525067,,,22.543728530983127,184.03194198544378,27.06088376357265
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns032,47.73193,269.55709,1095.0,1098.0,1092.0,Ma,uniform,283.0,38.2,431.4,1.0,5.9,2.9954,100,n,,3,24.314248554039313,185.31076014960408,-24.314248554039313,5.310760149604079,,,Extrusive:Igneous,Andesite,Lava Flow,North Shore Volcanic Group NE,exact,7976.708963525067,,,21.477712774675975,185.31076014960408,24.314248554039313
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns016,47.74304,269.6176,1095.0,1098.0,1092.0,Ma,uniform,277.0,56.1,72.7,1.0,9.3,4.9518,100,n,,5,30.502517302655505,202.0700145152286,-30.502517302655505,22.070014515228593,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,7557.362308156376,,,36.65214240736373,202.0700145152286,30.502517302655505
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns019,47.74169,269.60941,1095.0,1098.0,1092.0,Ma,uniform,273.9,54.8,302.0,1.0,4.4,4.9868,100,n,,5,27.729888490057107,202.7462554869262,-27.729888490057107,22.746255486926202,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,7564.269431302981,,,35.32883057376808,202.7462554869262,27.729888490057107
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns028,47.76711,269.66823,1095.0,1098.0,1092.0,Ma,uniform,288.6,32.7,501.3,1.0,3.4,4.992,100,n,,5,25.49459532628362,178.4346553208543,-25.49459532628362,358.4346553208543,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,6892.126053475697,,,17.796333868963867,178.4346553208543,25.49459532628362
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns031,47.76888,269.66913,1095.0,1098.0,1092.0,Ma,uniform,288.0,32.9,1287.4,1.0,2.1,4.9969,100,n,,5,25.18214135407731,178.98234445193975,-25.18214135407731,358.98234445193975,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,6889.955147330913,,,17.924553259236955,178.98234445193975,25.18214135407731
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns018,47.77667,269.7907,1095.0,1098.0,1092.0,Ma,uniform,311.4,12.2,71.2,1.0,9.1,4.9439,100,n,,5,31.428388781424193,150.71593892878593,-31.428388781424193,330.71593892878593,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,6234.202233838732,,,6.16993260930546,150.71593892878593,31.428388781424193
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns020,47.77857,269.80928,1095.0,1098.0,1092.0,Ma,uniform,302.3,12.7,161.5,1.0,6.0,4.9752,100,n,,5,26.087681616425566,159.0738198009327,-26.087681616425566,339.0738198009327,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,6165.108698845874,,,6.428963318003867,159.0738198009327,26.087681616425566
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns021,47.77705,269.7795,1095.0,1098.0,1092.0,Ma,uniform,308.1,27.5,936.0,1.0,2.5,4.9957,100,n,,5,36.002636049908816,160.06282566675134,-36.002636049908816,340.06282566675134,,,Extrusive:Igneous,Rhyolite,Lava Flow,North Shore Volcanic Group NE,exact,6214.237633651691,,,14.589431334516124,160.06282566675134,36.002636049908816
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns023,47.77633,269.79895,1095.0,1098.0,1092.0,Ma,uniform,303.1,19.6,997.3,1.0,2.4,4.996,100,n,,5,29.41400688481027,161.02521140337296,-29.41400688481027,341.02521140337296,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group NE,exact,6243.647006079045,,,10.095271854769372,161.02521140337296,29.41400688481027
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns022,47.79647,269.87137,1095.0,1098.0,1092.0,Ma,uniform,301.3,38.1,255.9,1.0,4.9,4.9863,100,n,,5,36.53378825310972,171.78010212505524,-36.53378825310972,351.78010212505524,,,Extrusive:Igneous,Rhyolite,Lava Flow,North Shore Volcanic Group NE,exact,4796.749217969622,,,21.40766652308101,171.78010212505524,36.53378825310972
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns030,47.79897,269.89441,1095.0,1098.0,1092.0,Ma,uniform,289.2,33.9,394.3,1.0,3.9,4.9899,100,n,,5,26.445235892981398,178.80679601952693,-26.445235892981398,358.8067960195269,,,Extrusive:Igneous,Rhyolite,Lava Flow,North Shore Volcanic Group NE,exact,4751.4824830478365,,,18.5716306456178,178.80679601952693,26.445235892981398
North Shore Volcanic Group (upper NE sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns030,47.79897,269.89441,1095.0,1098.0,1092.0,Ma,uniform,289.6,33.4,424.5,1.0,6.0,2.9953,100,n,,3,26.484397973427296,178.25050193710763,-26.484397973427296,358.25050193710763,,,Extrusive:Igneous,Rhyolite,Lava Flow,North Shore Volcanic Group NE,exact,4751.4824830478365,,,18.24683256500134,178.25050193710763,26.484397973427296
North Shore Volcanic Group (upper SW sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns050,46.88286,268.08416,1096.18,1096.75,1093.94,Ma,uniform,291.3,44.7,473.1,1.0,4.2,3.9937,100,n,,4,33.10995329113249,182.56595632726106,-33.10995329113249,2.5659563272610626,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group SW,exact,3622.424124593821,,,26.325802009028507,182.56595632726106,33.10995329113249
North Shore Volcanic Group (upper SW sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns051,46.88497,268.08801,1096.18,1096.75,1093.94,Ma,uniform,293.3,42.0,222.6,1.0,5.1,4.982,100,n,,5,33.105526802701945,179.270378604622,-33.105526802701945,359.270378604622,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group SW,exact,3809.4310699869593,,,24.237370383549177,179.270378604622,33.105526802701945
North Shore Volcanic Group (upper SW sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns051,46.88497,268.08801,1096.18,1096.75,1093.94,Ma,uniform,291.4,40.9,262.3,1.0,7.6,2.9924,100,n,,3,31.26262829024834,179.91288603714548,-31.26262829024834,359.9128860371455,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group SW,exact,3809.4310699869593,,,23.418091853943647,179.91288603714548,31.26262829024834
North Shore Volcanic Group (upper SW sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns053,46.87654,268.06891,1096.18,1096.75,1093.94,Ma,uniform,295.1,43.0,768.3,1.0,3.3,3.9961,100,n,,4,34.83691909931704,178.6449815414926,-34.83691909931704,358.6449815414926,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group SW,exact,3430.871282037137,,,24.997641418580056,178.6449815414926,34.83691909931704
North Shore Volcanic Group (upper SW sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns055,46.87575,268.04751,1096.18,1096.75,1093.94,Ma,uniform,283.6,36.7,391.3,1.0,3.9,4.9898,100,n,,5,23.922957714665895,182.93657285898425,-23.922957714665895,2.936572858984249,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group SW,exact,3051.5369505013296,,,20.43984670814321,182.93657285898425,23.922957714665895
North Shore Volcanic Group (upper SW sequence),"Tauxe and Kodama, 2009",North Shore Volcanics,ns057,46.87453,268.06569,1096.18,1096.75,1093.94,Ma,uniform,287.3,29.5,1734.9,1.0,3.0,2.9988,100,n,,3,23.22104696744672,176.6460744368144,-23.22104696744672,356.6460744368144,,,Extrusive:Igneous,Basalt,Lava Flow,North Shore Volcanic Group SW,exact,3394.414949977713,,,15.795486138376505,176.6460744368144,23.22104696744672
